make_wall, id=0, a_x=8.280607223510742, a_y=-9.688860893249512, a_z=-1.5314079523086548, b_x=4.980607986450195, b_y=-6.588860988616943, b_z=-1.5314079523086548, height=3.84, thickness=0.0
make_bbox, id=3114, class=lamp, position_x=-3.519392490386963, position_y=2.511138916015625, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=0.1875
make_bbox, id=3115, class=lamp, position_x=-4.019392490386963, position_y=2.9611387252807617, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.15625, scale_y=0.1875, scale_z=0.34375
make_bbox, id=3116, class=picture_frame, position_x=-5.269392490386963, position_y=3.011138916015625, position_z=2.1685919761657715, angle_z=-0.74613, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3117, class=picture_frame, position_x=-5.6693925857543945, position_y=3.161139488220215, position_z=2.318592071533203, angle_z=-0.74613, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3118, class=flower_pot, position_x=-4.9693922996521, position_y=3.9611387252807617, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.1875
make_bbox, id=3119, class=chair, position_x=-6.019392490386963, position_y=4.161139488220215, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.5625, scale_y=0.53125, scale_z=0.78125
make_bbox, id=3120, class=sofa, position_x=-6.619392395019531, position_y=4.311139106750488, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.59375, scale_y=3.3125, scale_z=0.9375
make_bbox, id=3121, class=lamp, position_x=-5.6693925857543945, position_y=4.711138725280762, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.3125, scale_y=0.3125, scale_z=0.5
make_bbox, id=3122, class=chair, position_x=-5.2193922996521, position_y=5.061139106750488, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3123, class=floor_mat, position_x=-1.1693925857543945, position_y=5.111139297485352, position_z=-1.4814079999923706, angle_z=-2.31693, scale_x=2.3125, scale_y=0.71875, scale_z=0.0
make_bbox, id=3124, class=sofa, position_x=6.480607986450195, position_y=5.461138725280762, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=1.46875, scale_y=0.9375, scale_z=0.84375
make_bbox, id=3125, class=picture_frame, position_x=-7.9193925857543945, position_y=5.561139106750488, position_z=0.8185919523239136, angle_z=-2.31693, scale_x=0.8125, scale_y=0.03125, scale_z=1.0625
make_bbox, id=3126, class=sofa, position_x=-4.319392204284668, position_y=6.661139488220215, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=2.25, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3127, class=floor_mat, position_x=-2.2193922996520996, position_y=7.411139488220215, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.28125, scale_y=1.53125, scale_z=0.0
make_bbox, id=3128, class=chair, position_x=-1.6193923950195312, position_y=8.211138725280762, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.84375, scale_y=1.03125, scale_z=1.0625
make_bbox, id=3129, class=sofa, position_x=1.2306079864501953, position_y=8.411139488220215, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.375, scale_y=1.78125, scale_z=0.96875
make_bbox, id=3130, class=chair, position_x=-1.1193923950195312, position_y=8.611138343811035, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=1.0625
make_bbox, id=3131, class=chair, position_x=-0.6693925857543945, position_y=9.411139488220215, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=1.0625
make_bbox, id=3132, class=chair, position_x=-0.6693925857543945, position_y=9.861138343811035, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.875, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3133, class=sofa, position_x=2.3806076049804688, position_y=10.311139106750488, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=1.65625, scale_y=0.96875, scale_z=0.90625
make_bbox, id=3134, class=chair, position_x=-0.6193923950195312, position_y=10.711138725280762, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.875, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3135, class=chair, position_x=1.3306074142456055, position_y=11.011139869689941, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.625, scale_z=0.90625
make_bbox, id=3136, class=table, position_x=0.4806079864501953, position_y=11.561139106750488, position_z=-1.1314079761505127, angle_z=-0.74613, scale_x=1.1875, scale_y=0.40625, scale_z=0.75
make_bbox, id=3137, class=sofa, position_x=-1.8693923950195312, position_y=11.661139488220215, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=2.03125, scale_y=0.96875, scale_z=0.875
make_bbox, id=3138, class=sofa, position_x=1.680607795715332, position_y=12.211138725280762, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=2.0, scale_y=0.90625, scale_z=0.84375
make_bbox, id=3139, class=chair, position_x=0.4806079864501953, position_y=12.961138725280762, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.78125, scale_y=0.75, scale_z=0.875
make_bbox, id=3140, class=chair, position_x=-0.31939220428466797, position_y=13.161139488220215, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=0.84375, scale_y=1.03125, scale_z=1.0625
make_bbox, id=3141, class=sofa, position_x=-0.16939258575439453, position_y=13.711138725280762, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=1.375, scale_y=1.0, scale_z=1.0
make_bbox, id=3142, class=bed, position_x=0.030607223510742188, position_y=14.161139488220215, position_z=-0.8314080238342285, angle_z=-0.74613, scale_x=1.75, scale_y=2.15625, scale_z=1.34375
make_bbox, id=3143, class=sofa, position_x=-1.1193923950195312, position_y=14.711138725280762, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=1.71875, scale_y=0.9375, scale_z=0.84375
make_bbox, id=3144, class=sofa, position_x=0.2306079864501953, position_y=15.061139106750488, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=1.0625, scale_y=1.03125, scale_z=0.9375
make_bbox, id=3145, class=picture_frame, position_x=0.13060760498046875, position_y=15.661139488220215, position_z=0.4685920476913452, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3146, class=picture_frame, position_x=0.030607223510742188, position_y=15.661139488220215, position_z=1.6185919046401978, angle_z=-0.74613, scale_x=0.625, scale_y=0.03125, scale_z=0.625
