make_wall, id=0, a_x=0.7789478302001953, a_y=-6.263859748840332, a_z=-1.4927159547805786, b_x=-4.621051788330078, b_y=-3.9138598442077637, b_z=-1.4927159547805786, height=3.9600000000000004, thickness=0.0
make_bbox, id=3117, class=picture_frame, position_x=-3.7210516929626465, position_y=-0.763859748840332, position_z=2.1072840690612793, angle_z=-0.3926999999999996, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3118, class=picture_frame, position_x=-3.7210516929626465, position_y=-0.763859748840332, position_z=2.307283878326416, angle_z=-0.3926999999999996, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3119, class=picture_frame, position_x=-3.7210516929626465, position_y=-0.763859748840332, position_z=2.1572837829589844, angle_z=-0.3926999999999996, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3120, class=picture_frame, position_x=-3.621051788330078, position_y=-0.763859748840332, position_z=1.3572839498519897, angle_z=-0.3926999999999996, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3121, class=picture_frame, position_x=-3.621051788330078, position_y=-0.763859748840332, position_z=-0.19271600246429443, angle_z=-0.3926999999999996, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3122, class=lamp, position_x=-1.8710517883300781, position_y=-0.6138601303100586, position_z=-1.0427160263061523, angle_z=-1.9634999999999998, scale_x=0.34375, scale_y=0.34375, scale_z=0.84375
make_bbox, id=3123, class=picture_frame, position_x=-3.4210519790649414, position_y=-0.6138601303100586, position_z=1.0072840452194214, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3124, class=picture_frame, position_x=-4.121051788330078, position_y=-0.6138601303100586, position_z=1.9572840929031372, angle_z=-0.3926999999999996, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3125, class=picture_frame, position_x=-3.2710518836975098, position_y=-0.6138601303100586, position_z=2.807283878326416, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3126, class=picture_frame, position_x=-3.371051788330078, position_y=-0.5638599395751953, position_z=-0.7927160263061523, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3127, class=picture_frame, position_x=-3.321051597595215, position_y=-0.513859748840332, position_z=2.807283878326416, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3128, class=picture_frame, position_x=-3.4210519790649414, position_y=-0.513859748840332, position_z=-0.5927159786224365, angle_z=-1.9634999999999998, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3129, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.46386003494262695, position_z=1.2072840929031372, angle_z=-0.3926999999999996, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3130, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.46386003494262695, position_z=2.2072839736938477, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3131, class=picture_frame, position_x=-3.571051597595215, position_y=-0.41385984420776367, position_z=1.907283902168274, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3132, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.41385984420776367, position_z=2.057283878326416, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3133, class=picture_frame, position_x=-3.571051597595215, position_y=-0.41385984420776367, position_z=-1.0427160263061523, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3134, class=picture_frame, position_x=-3.571051597595215, position_y=-0.3638601303100586, position_z=1.2072840929031372, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3135, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.3638601303100586, position_z=1.3572839498519897, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3136, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.3638601303100586, position_z=1.9572840929031372, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3137, class=picture_frame, position_x=-3.5210518836975098, position_y=-0.3638601303100586, position_z=2.1572837829589844, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3138, class=floor_mat, position_x=-0.5210518836975098, position_y=-0.3138599395751953, position_z=-1.4427160024642944, angle_z=-1.9634999999999998, scale_x=2.4375, scale_y=1.53125, scale_z=0.03125
make_bbox, id=3139, class=chair, position_x=-1.8710517883300781, position_y=0.03613996505737305, position_z=-1.0427160263061523, angle_z=-1.9634999999999998, scale_x=1.0, scale_y=1.03125, scale_z=0.875
make_bbox, id=3140, class=picture_frame, position_x=-1.0210518836975098, position_y=0.08614015579223633, position_z=-0.3427159786224365, angle_z=-1.9634999999999998, scale_x=0.40625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3141, class=picture_frame, position_x=-3.121051788330078, position_y=0.1361398696899414, position_z=2.7072839736938477, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3142, class=picture_frame, position_x=-3.1710519790649414, position_y=0.1861400604248047, position_z=1.9572840929031372, angle_z=-1.9634999999999998, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3143, class=picture_frame, position_x=-3.2710518836975098, position_y=0.1861400604248047, position_z=2.1072840690612793, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3144, class=picture_frame, position_x=-0.8210515975952148, position_y=0.1861400604248047, position_z=1.8072839975357056, angle_z=-1.9634999999999998, scale_x=1.9375, scale_y=0.09375, scale_z=1.9375
make_bbox, id=3145, class=picture_frame, position_x=-3.1710519790649414, position_y=0.23614025115966797, position_z=-0.2427159547805786, angle_z=-1.9634999999999998, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3146, class=picture_frame, position_x=-3.121051788330078, position_y=0.28613996505737305, position_z=-1.0427160263061523, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3147, class=picture_frame, position_x=-3.071051597595215, position_y=0.28613996505737305, position_z=-0.29271602630615234, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3148, class=picture_frame, position_x=-2.821051597595215, position_y=0.33614015579223633, position_z=2.1072840690612793, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3149, class=picture_frame, position_x=-3.071051597595215, position_y=0.33614015579223633, position_z=1.9572840929031372, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3150, class=picture_frame, position_x=-0.7210516929626465, position_y=0.3861398696899414, position_z=1.8072839975357056, angle_z=-1.9634999999999998, scale_x=0.46875, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3151, class=picture_frame, position_x=-3.071051597595215, position_y=0.3861398696899414, position_z=2.1072840690612793, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3152, class=picture_frame, position_x=-2.7710518836975098, position_y=0.4361400604248047, position_z=1.657283902168274, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3153, class=picture_frame, position_x=-3.1710519790649414, position_y=0.4361400604248047, position_z=1.3072839975357056, angle_z=-1.9634999999999998, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3154, class=lamp, position_x=-1.2210516929626465, position_y=0.6361398696899414, position_z=-1.2927160263061523, angle_z=-1.9634999999999998, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3155, class=picture_frame, position_x=-2.821051597595215, position_y=0.6361398696899414, position_z=2.3572840690612793, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3156, class=picture_frame, position_x=-2.7210516929626465, position_y=0.6361398696899414, position_z=2.007284164428711, angle_z=-1.9634999999999998, scale_x=0.375, scale_y=0.0, scale_z=0.53125
make_bbox, id=3157, class=lamp, position_x=-1.0710515975952148, position_y=1.4361400604248047, position_z=-1.2927160263061523, angle_z=-1.9634999999999998, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3158, class=mirror, position_x=-0.4210519790649414, position_y=1.6861400604248047, position_z=1.3072839975357056, angle_z=-1.9634999999999998, scale_x=2.15625, scale_y=0.0625, scale_z=2.09375
make_bbox, id=3159, class=picture_frame, position_x=3.678948402404785, position_y=1.8861398696899414, position_z=1.3572839498519897, angle_z=-1.9634999999999998, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3160, class=chair, position_x=3.7289485931396484, position_y=1.986140251159668, position_z=-0.8927159905433655, angle_z=-0.3926999999999996, scale_x=0.46875, scale_y=0.5625, scale_z=1.125
make_bbox, id=3161, class=picture_frame, position_x=-0.07105159759521484, position_y=2.336139678955078, position_z=1.3572839498519897, angle_z=-1.9634999999999998, scale_x=0.375, scale_y=0.0, scale_z=0.53125
