make_wall, id=0, a_x=0.6789484024047852, a_y=-6.213860034942627, a_z=-1.4927159547805786, b_x=-4.621051788330078, b_y=-3.963860034942627, b_z=-1.4927159547805786, height=4.0, thickness=0.0
make_bbox, id=3118, class=chair, position_x=-1.9210519790649414, position_y=0.08614015579223633, position_z=-0.9927160143852234, angle_z=-1.9634999999999998, scale_x=1.09375, scale_y=0.96875, scale_z=0.96875
make_bbox, id=3119, class=picture_frame, position_x=-3.0210518836975098, position_y=0.1361398696899414, position_z=1.1072839498519897, angle_z=-1.9634999999999998, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3120, class=picture_frame, position_x=-0.9710516929626465, position_y=0.1361398696899414, position_z=1.907283902168274, angle_z=-1.9634999999999998, scale_x=0.65625, scale_y=0.03125, scale_z=0.65625
make_bbox, id=3121, class=picture_frame, position_x=-3.2210516929626465, position_y=0.1861400604248047, position_z=-0.7927160263061523, angle_z=-1.9634999999999998, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3122, class=lamp, position_x=-1.3210515975952148, position_y=0.6861400604248047, position_z=-1.2427160739898682, angle_z=-1.9634999999999998, scale_x=0.21875, scale_y=0.21875, scale_z=0.4375
make_bbox, id=3123, class=mirror, position_x=-2.871051788330078, position_y=0.736140251159668, position_z=1.8572839498519897, angle_z=-1.9634999999999998, scale_x=0.46875, scale_y=0.03125, scale_z=0.46875
make_bbox, id=3124, class=lamp, position_x=-1.2710518836975098, position_y=0.736140251159668, position_z=-1.2427160739898682, angle_z=-1.9634999999999998, scale_x=0.21875, scale_y=0.21875, scale_z=0.4375
make_bbox, id=3125, class=picture_frame, position_x=-0.5210518836975098, position_y=1.5361404418945312, position_z=-0.39271605014801025, angle_z=-1.9634999999999998, scale_x=1.9375, scale_y=0.09375, scale_z=1.9375
make_bbox, id=3126, class=chair, position_x=3.428948402404785, position_y=2.1361398696899414, position_z=-0.8927159905433655, angle_z=-0.3926999999999996, scale_x=0.96875, scale_y=1.0625, scale_z=1.125
make_bbox, id=3127, class=picture_frame, position_x=-0.12105178833007812, position_y=2.3861398696899414, position_z=1.407283902168274, angle_z=-1.9634999999999998, scale_x=0.625, scale_y=0.03125, scale_z=0.625
make_bbox, id=3128, class=picture_frame, position_x=0.12894821166992188, position_y=4.486140251159668, position_z=-0.29271602630615234, angle_z=-1.9634999999999998, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3129, class=lamp, position_x=2.428948402404785, position_y=5.386139869689941, position_z=-1.2927160263061523, angle_z=-1.9634999999999998, scale_x=0.21875, scale_y=0.21875, scale_z=0.40625
make_bbox, id=3130, class=chair, position_x=2.678948402404785, position_y=5.736140251159668, position_z=-1.0427160263061523, angle_z=-1.9634999999999998, scale_x=0.625, scale_y=0.625, scale_z=0.90625
make_bbox, id=3131, class=picture_frame, position_x=-0.6710519790649414, position_y=7.386139869689941, position_z=0.7072840929031372, angle_z=-0.3926999999999996, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3132, class=picture_frame, position_x=-0.7710518836975098, position_y=7.836139678955078, position_z=2.1572837829589844, angle_z=-1.9634999999999998, scale_x=0.90625, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3133, class=sofa, position_x=-0.7210516929626465, position_y=8.686140060424805, position_z=-0.9927160143852234, angle_z=-1.9634999999999998, scale_x=1.84375, scale_y=1.0, scale_z=0.96875
make_bbox, id=3134, class=picture_frame, position_x=-0.3710517883300781, position_y=9.536140441894531, position_z=2.7072839736938477, angle_z=-1.9634999999999998, scale_x=1.21875, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3135, class=sofa, position_x=0.17894840240478516, position_y=10.636140823364258, position_z=-0.9927160143852234, angle_z=-1.9634999999999998, scale_x=2.09375, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3136, class=picture_frame, position_x=0.0789480209350586, position_y=11.686140060424805, position_z=0.20728397369384766, angle_z=-1.9634999999999998, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3137, class=picture_frame, position_x=-0.12105178833007812, position_y=12.586139678955078, position_z=1.407283902168274, angle_z=-0.3926999999999996, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
